City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Grootfontein,NA,-19.5667,18.1167,74.768,38,20,3.09,few clouds
349,Bayir,TR,37.2687,28.2167,63.122,35,100,2.14,overcast clouds
350,Barkhan,PK,29.8977,69.5256,79.916,8,0,3.48,clear sky
351,Zalesovo,RU,53.9939,84.7431,40.37,98,100,2.85,light rain
352,Luanda,AO,-8.8368,13.2343,84.2,79,20,5.14,few clouds
353,Buta,CD,2.7858,24.73,86.972,55,100,1.66,overcast clouds
354,Urengoy,RU,65.9667,78.3667,6.242,90,79,1.27,broken clouds
355,Diffa,NE,13.3154,12.6113,103.91,8,99,5.08,overcast clouds
356,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,84.038,63,64,2.76,broken clouds
357,Acarau,BR,-2.8856,-40.12,84.434,71,35,5.78,scattered clouds
358,Mvuma,ZW,-19.2792,30.5283,60.476,93,100,0.99,moderate rain
359,Sambava,MG,-14.2667,50.1667,74.12,94,100,1.51,moderate rain
360,La Asuncion,VE,11.0333,-63.8628,69.53,100,33,6.17,scattered clouds
361,Sao Joao Da Barra,BR,-21.6403,-41.0511,82.49,68,6,1.04,clear sky
362,Balaghat,IN,21.8,80.1833,97.772,16,45,0.51,scattered clouds
363,Ales,FR,44.1333,4.0833,68.702,61,100,1.32,overcast clouds
364,Wakefield,GB,53.6809,-1.499,63.716,51,39,5.57,scattered clouds
365,Nizhyn,UA,51.048,31.8869,44.726,78,87,7.21,overcast clouds
366,Curillo,CO,1.0333,-75.9191,74.606,90,100,0.56,overcast clouds
367,Maltahohe,NA,-24.8333,16.9833,78.728,21,75,2.54,broken clouds
368,At-Bashi,KG,41.1702,75.8106,53.78,61,100,1.9,overcast clouds
369,Coihaique,CL,-45.5752,-72.0662,45.212,93,100,2.57,shower rain
370,Beroroha,MG,-21.6667,45.1667,92.48,31,94,3.31,overcast clouds
371,Malindi,KE,-3.2175,40.1191,86.162,66,75,5.14,broken clouds
372,Kondinskoye,RU,59.6481,67.41,18.23,81,100,4.42,overcast clouds
373,Petukhovo,RU,55.0692,67.9019,35.798,61,100,8.81,overcast clouds
374,Trairi,BR,-3.2778,-39.2689,85.586,67,34,4.76,scattered clouds
375,Tikhvin,RU,59.6451,33.5294,55.22,61,4,4.01,clear sky
376,Sao Felix Do Xingu,BR,-6.6447,-51.995,81.14,83,97,1.06,overcast clouds
377,Wagar,SD,16.1525,36.2032,106.43,15,17,4.32,few clouds
378,Narsaq,GL,60.9167,-46.05,37.616,78,100,6.6,light rain
379,Harpalpur,IN,25.2884,79.3347,96.278,16,86,7.91,overcast clouds
380,Pokaran,IN,26.9167,71.9167,92.156,13,6,2.1,clear sky
381,Luderitz,NA,-26.6481,15.1594,72.932,54,2,4.43,clear sky
382,Chopda,IN,21.25,75.3,95.954,19,14,4.86,few clouds
383,Krasnoselkup,RU,65.7,82.4667,5.342,88,53,1.95,broken clouds
384,Acobamba,PE,-11.3525,-75.6594,58.226,62,80,2.04,broken clouds
385,Mahon,ES,39.8885,4.2658,57.758,72,75,6.17,broken clouds
386,Rauma,FI,61.1272,21.5113,62.636,58,5,3.36,clear sky
387,Bjornevatn,NO,69.6672,29.9847,41.342,81,75,1.54,broken clouds
388,Mundwa,IN,27.0667,73.8167,93.56,15,35,3.68,scattered clouds
389,Lere,NG,10.387,8.5726,97.646,21,44,0.57,scattered clouds
390,Necochea,AR,-38.5473,-58.7368,58.064,66,8,5.89,clear sky
391,Ballina,AU,-28.8667,153.5667,63.014,96,1,2.06,clear sky
392,Chokwe,MZ,-24.5333,32.9833,75.002,75,100,2.75,overcast clouds
393,Bonavista,CA,48.6499,-53.1147,38.318,73,7,5.14,clear sky
394,Horconcitos,PA,8.4682,-81.8007,76.388,53,44,0.37,scattered clouds
395,Adre,TD,13.4667,22.2,100.166,11,62,1.84,broken clouds
396,Birjand,IR,32.8663,59.2211,79.268,9,0,4.12,clear sky
397,Shenkursk,RU,62.1091,42.896,40.712,64,16,1.63,few clouds
398,Caravelas,BR,-17.7125,-39.2481,82.328,61,28,3.53,scattered clouds
399,Ballsh,AL,40.5989,19.7347,70.412,35,100,1.21,overcast clouds
400,Kara,TG,9.5511,1.1861,83.912,59,100,3.64,overcast clouds
401,Kiruna,SE,67.8557,20.2251,41.918,61,40,5.66,scattered clouds
402,Benicarlo,ES,40.4165,0.4271,62.564,58,100,10.38,overcast clouds
403,Jiwani,PK,25.05,61.7417,81.518,77,0,4.66,clear sky
404,Quatre Cocos,MU,-20.2078,57.7625,78.908,76,83,5.02,broken clouds
405,Sile,TR,41.1754,29.6133,63.266,57,3,3.13,clear sky
406,Tunduma,TZ,-9.3,32.7667,67.802,80,85,1.82,light rain
407,Tacuati,PY,-23.45,-56.5833,81.14,51,95,1.3,overcast clouds
408,Waddan,LY,29.1614,16.139,94.334,7,72,8.23,broken clouds
409,Bahar,IR,34.9072,48.4414,71.762,17,75,6.17,broken clouds
410,Kawardha,IN,22.0167,81.25,96.17,15,81,1.97,broken clouds
411,Dharchula,IN,29.85,80.5333,66.938,61,99,3.3,overcast clouds
412,Inhambane,MZ,-23.865,35.3833,75.344,72,100,3.69,overcast clouds
413,Babaeski,TR,41.4325,27.0931,62.06,59,24,3.14,few clouds
414,Kavaratti,IN,10.5669,72.642,85.82,72,66,2.5,broken clouds
415,Mango,US,27.9797,-82.3065,79.574,66,0,4.63,clear sky
416,Panaba,MX,21.2833,-88.2667,82.4,58,86,6.42,overcast clouds
417,Salekhard,RU,66.53,66.6019,11.174,80,87,4.83,overcast clouds
418,Hualmay,PE,-11.0964,-77.6139,70.358,78,100,3.84,overcast clouds
419,Haveri,IN,14.8,75.4,92.012,31,43,3.25,scattered clouds
420,Kasongo,CD,-4.45,26.6667,79.484,65,90,1.8,overcast clouds
421,Verkhniy Ufaley,RU,56.0567,60.2306,34.106,59,63,3.21,broken clouds
422,Concordia,AR,-31.393,-58.0209,66.272,82,75,3.09,broken clouds
423,Boende,CD,-0.2167,20.8667,88.412,50,95,1.54,overcast clouds
424,Mindelo,CV,16.8901,-24.9804,78.35,57,40,10.29,scattered clouds
425,Camabatela,AO,-8.1881,15.375,76.154,66,85,2.4,light rain
426,Concarneau,FR,47.875,-3.9225,66.992,66,11,3.37,few clouds
427,Sabzevar,IR,36.2126,57.6819,79.88,12,0,3.09,clear sky
428,Libertador General San Martin,AR,-23.8064,-64.7876,80.978,52,90,1.63,overcast clouds
429,Mahajanga,MG,-15.7167,46.3167,87.818,58,40,3.6,scattered clouds
430,Deogarh,IN,21.5333,84.7333,80.51,65,89,3.93,overcast clouds
431,Sao Filipe,CV,14.8961,-24.4956,75.56,71,12,4.54,few clouds
432,Baghdad,IQ,33.3406,44.4009,85.91,10,0,8.23,clear sky
433,Sergeyevka,KZ,53.88,67.4158,40.568,83,99,7.95,overcast clouds
434,Florianopolis,BR,-27.6146,-48.5012,73.688,64,0,4.63,clear sky
435,Santiago Del Estero,AR,-27.7951,-64.2615,69.422,75,40,3.4,scattered clouds
436,Sistranda,NO,63.7256,8.834,55.364,82,6,9.13,clear sky
437,Mungaa,TZ,-4.9667,34.8833,72.644,56,100,2.56,overcast clouds
438,Chebenki,RU,51.9337,55.7077,55.148,64,100,5.24,overcast clouds
439,Sisimiut,GL,66.9395,-53.6735,34.502,74,100,9.22,light snow
440,Lozovik,RS,44.4677,21.1007,63.14,45,98,2.31,overcast clouds
441,Lunenburg,CA,44.3835,-64.3155,53.06,54,96,2.57,overcast clouds
442,Braganca Paulista,BR,-22.94,-46.5556,75.326,53,1,1.04,clear sky
443,Kuybyshevo,RU,47.8123,38.9073,57.164,44,98,3.72,light rain
444,Columbus,US,39.9612,-82.9988,55.616,91,100,8.75,overcast clouds
445,Ubatuba,BR,-23.4339,-45.0711,76.622,71,5,1.73,clear sky
446,Bartica,GY,6.4,-58.6167,80.924,76,100,0.85,overcast clouds
447,Lerwick,GB,60.1545,-1.1494,48.2,81,40,6.71,scattered clouds
448,Derazhnya,UA,49.2692,27.4338,39.794,97,100,3.77,overcast clouds
449,Charlestown,AU,-32.95,151.6667,69.728,90,95,4.47,light rain
450,Galle,LK,6.0367,80.217,81.788,79,12,2,few clouds
451,Totness,SR,5.8833,-56.3167,82.22,71,100,2.7,overcast clouds
452,Warrington,GB,53.3925,-2.5802,66.182,47,20,7.2,few clouds
453,Taoudenni,ML,22.6783,-3.9836,94.802,4,50,6.33,scattered clouds
454,Chicama,PE,-7.8447,-79.1469,63.14,73,63,2.6,broken clouds
455,Altay,CN,47.8667,88.1167,45.518,60,79,2.65,broken clouds
456,Nizwa,OM,22.9333,57.5333,93.65,8,0,6,clear sky
457,Sredniy Ikorets,RU,51.0675,39.7584,55.706,46,77,1.93,broken clouds
458,Kumbo,CM,6.2,10.6667,74.066,62,100,2.34,light rain
459,La Plata,AR,-34.9215,-57.9545,64.04,48,0,3.83,clear sky
460,Nagod,IN,24.5667,80.6,97.304,12,65,3.34,broken clouds
461,Acoyapa,NI,11.9703,-85.1711,82.49,59,6,5.33,clear sky
462,Asfi,MA,32.2994,-9.2372,63.68,52,0,9.7,clear sky
463,Riyadh,SA,24.6877,46.7219,100.544,13,91,5.68,overcast clouds
464,Giyon,ET,8.5333,37.9833,79.214,31,83,2.65,broken clouds
465,Birao,CF,10.2849,22.7882,101.966,20,83,1.08,broken clouds
466,Nieuw Amsterdam,SR,5.8833,-55.0833,79.016,89,40,1.03,scattered clouds
467,Requena,ES,39.4883,-1.1004,62.528,42,57,5.31,broken clouds
468,Santa Maria,BR,-29.6842,-53.8069,63.698,94,40,1.03,scattered clouds
469,La Palma,US,33.8464,-118.0467,58.226,85,20,2.06,few clouds
470,Gursarai,IN,25.6148,79.1788,96.278,16,100,7.76,overcast clouds
471,Point Fortin,TT,10.1833,-61.6833,86.9,64,74,3.79,broken clouds
472,Abu Dhabi,AE,24.4667,54.3667,86.018,58,0,4.12,clear sky
473,Marhaura,IN,25.9667,84.8667,87.728,26,1,3.38,clear sky
474,Tahta,EG,26.7693,31.5021,88.664,7,0,7.64,clear sky
475,Ljungby,SE,56.8332,13.9408,62.978,38,30,5.51,scattered clouds
476,Krasnyy Luch,UA,48.1395,38.9371,54.77,41,94,3.63,light rain
477,Kargasok,RU,59.0556,80.8572,28.022,95,100,6.13,light snow
478,Lahij,YE,13.1667,44.5833,86.648,29,5,5.24,clear sky
479,Fort Wellington,GY,6.4,-57.6,81.914,71,97,2.62,overcast clouds
480,Sadiqabad,PK,28.3062,70.1307,94.64,5,0,4.26,clear sky
481,Meybod,IR,32.2501,54.0166,87.818,10,55,1.07,broken clouds
482,Lagos,NG,6.5833,3.75,91.616,51,96,3.81,overcast clouds
483,Barcelona,ES,41.3888,2.159,59.018,77,75,4.02,light rain
484,Deer Lake,CA,49.1667,-57.4316,39.056,52,75,6.17,broken clouds
485,Porto Novo,BJ,6.4965,2.6036,86.594,64,100,4.65,overcast clouds
486,Derby,GB,52.9228,-1.4766,63.5,44,0,9.26,clear sky
487,Aguimes,ES,27.9054,-15.4461,67.658,56,40,11.83,scattered clouds
488,Pangody,RU,65.85,74.4859,12.344,94,100,4.54,light snow
489,Tazovskiy,RU,67.4667,78.7,8.528,97,100,2.61,overcast clouds
490,Lanester,FR,47.7613,-3.3397,65.822,57,12,5.14,few clouds
491,Asyut,EG,27.181,31.1837,87.368,8,0,7.58,clear sky
492,Maragogi,BR,-9.0122,-35.2225,83.768,65,76,2.82,broken clouds
493,Ancud,CL,-41.8697,-73.8203,52.232,86,96,9.72,light rain
494,Barcelos,PT,41.5388,-8.6151,59.918,61,100,5.5,overcast clouds
495,Guadalajara,MX,20.6667,-103.3333,65.984,50,0,0,clear sky
496,Saint-Georges,GD,12.0564,-61.7485,83.876,65,20,10.29,few clouds
497,Baldeogarh,IN,24.755,79.0681,92.732,19,97,7.18,overcast clouds
498,Grand Gaube,MU,-20.0064,57.6608,79.196,85,41,1.34,scattered clouds
499,Tonstad,NO,58.6626,6.7169,51.278,80,82,5.91,broken clouds
500,Nicoya,CR,10.1483,-85.452,83.804,54,52,1.71,broken clouds
501,Pelym,RU,61.0108,61.9978,27.572,76,100,3.09,overcast clouds
502,Pryazha,RU,61.6926,33.6216,49.226,68,13,3.14,few clouds
503,Bizhbulyak,RU,53.6967,54.2642,48.452,62,100,7.22,overcast clouds
504,Asosa,ET,10.0667,34.5333,71.87,66,90,0.86,moderate rain
505,Waw,SS,7.7029,27.9953,97.25,31,100,1.98,overcast clouds
506,Hofn,IS,64.2539,-15.2082,55.418,54,20,3.6,few clouds
507,Viransehir,TR,37.2353,39.7631,73.706,32,0,3.3,clear sky
508,Praia,CV,14.9215,-23.5087,82.94,42,0,9.77,clear sky
509,Mosquera,CO,4.7059,-74.2302,57.29,77,100,1.54,overcast clouds
510,Karasjok,NO,69.4719,25.5112,40.082,87,100,2.1,overcast clouds
511,Albanel,CA,48.8832,-72.4487,35.744,74,99,6.17,overcast clouds
512,Edgewater,US,28.9889,-80.9023,76.154,53,20,8.23,few clouds
513,Marawi,PH,7.9986,124.2928,70.142,95,100,0.75,overcast clouds
514,Hamilton,US,39.1834,-84.5333,56.75,94,100,5.66,mist
515,Hopkinsville,US,36.8656,-87.4886,64.436,87,100,6.29,overcast clouds
516,Pudozh,RU,61.8099,36.5345,44.258,85,11,1.96,few clouds
517,Buraydah,SA,26.326,43.975,86.45,12,60,6.49,broken clouds
518,Shache,CN,38.4167,77.2406,69.386,32,100,7.9,overcast clouds
519,Safut,JO,32.0336,35.8332,74.984,28,0,2.57,clear sky
520,Raahe,FI,64.6833,24.4833,55.49,86,60,2.52,broken clouds
521,Whitehaven,GB,54.549,-3.5841,61.664,47,15,4.02,few clouds
522,Lerik,AZ,38.7726,48.4128,48.92,87,76,2.22,light rain
523,Gweta,BW,-20.1833,25.2333,73.292,49,82,3.78,broken clouds
524,Sainte-Anne-Des-Monts,CA,49.124,-66.4924,39.074,70,65,5.66,broken clouds
525,Samana,DO,19.2056,-69.3369,79.016,83,75,0,broken clouds
526,Shcherbinka,RU,55.4997,37.5597,44.996,85,75,6,broken clouds
527,Aripuana,BR,-9.1667,-60.6333,80.906,78,100,0.79,overcast clouds
528,Aquidaba,BR,-10.2814,-37.0186,85.892,56,69,3.7,broken clouds
529,Nadvoitsy,RU,63.8667,34.3167,40.91,84,41,2.02,scattered clouds
530,Verkhnyaya Inta,RU,65.9811,60.3094,16.79,80,99,5.37,overcast clouds
531,Oranjemund,NA,-28.55,16.4333,63.5,78,17,6.17,few clouds
532,Abrau-Dyurso,RU,44.69,37.59,50.486,86,93,8.23,light rain
533,Lesnoy,RU,57.6198,63.0784,28.904,60,100,5.01,overcast clouds
534,Odweyne,SO,9.4092,45.064,90.05,21,71,3.49,broken clouds
535,Ankpa,NG,7.3706,7.6253,94.568,40,99,2.45,overcast clouds
536,Shakawe,BW,-18.3667,21.85,79.826,30,13,2.16,few clouds
537,Usinsk,RU,65.9939,57.5281,21.506,74,96,4.52,overcast clouds
538,Kirzhach,RU,56.15,38.8667,42.782,88,100,4.13,overcast clouds
539,Havelock,US,34.8791,-76.9013,67.946,63,20,5.14,few clouds
540,Vredendal,ZA,-31.6683,18.5012,76.928,42,4,6.4,clear sky
541,Lewisporte,CA,49.2499,-55.0482,42.548,67,100,5.39,overcast clouds
542,Oistins,BB,13.0667,-59.5333,84.29,61,40,10.8,scattered clouds
543,Portree,GB,57.4129,-6.1942,63.518,47,90,4.45,overcast clouds
544,Saint-Pierre,RE,-21.3393,55.4781,80.276,85,0,8.75,clear sky
545,Portoferraio,IT,42.8115,10.3146,68.09,78,100,4.88,overcast clouds
546,Brokopondo,SR,4.75,-55.1667,77.27,90,100,1.92,light rain
547,Malakal,SS,9.5334,31.6605,97.772,29,96,2.31,overcast clouds
548,Zabol,AF,32.25,67.25,67.766,17,0,6.71,clear sky
549,Kalakamati,BW,-20.5929,27.3121,66.236,67,97,3.59,light rain
550,Haapsalu,EE,58.9431,23.5414,61.916,47,1,6.17,clear sky
551,Demba,CD,-5.51,22.2667,76.478,74,96,1.09,overcast clouds
552,Kontagora,NG,10.3999,5.4695,99.482,28,100,2.47,overcast clouds
553,Porbandar,IN,21.6422,69.6093,85.766,61,0,8.51,clear sky
554,Semnan,IR,35.5729,53.3971,82.238,11,75,4.12,broken clouds
555,Itamarandiba,BR,-17.8572,-42.8589,78.512,43,4,1.75,clear sky
556,Dakar,SN,14.6937,-17.4441,88.682,73,0,8.23,clear sky
557,Andenes,NO,69.3143,16.1194,44.582,81,75,6.17,broken clouds
558,Kars,TR,40.602,43.095,61.25,21,40,7.2,scattered clouds
559,Koungou,YT,-12.7336,45.2042,80.312,89,100,8.75,light rain
560,Muyezerskiy,RU,63.9333,31.65,49.874,68,13,1.75,few clouds
561,Ilhabela,BR,-23.7781,-45.3581,75.218,70,7,1.51,clear sky
562,Nantucket,US,41.2835,-70.0995,53.744,76,0,5.14,clear sky
563,Oskarshamn,SE,57.2645,16.4484,53.978,69,7,6.6,clear sky
564,Romanovo,RU,52.6182,81.2271,43.07,92,100,4.46,overcast clouds
565,Karaton,ID,-6.3424,106.1045,73.94,95,100,0.61,overcast clouds
566,Kudahuvadhoo,MV,2.6708,72.8944,84.596,72,94,5.08,overcast clouds
567,Carnarvon,AU,-24.8667,113.6333,69.872,78,71,3.09,broken clouds
568,Bantry,IE,51.6833,-9.45,57.776,69,90,7.91,overcast clouds
569,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,74.462,74,75,1.98,broken clouds
570,Kumluca,TR,36.3703,30.2869,65.354,67,98,2.99,overcast clouds
571,Mapiripan,CO,2.8892,-72.1256,76.784,81,100,0.89,overcast clouds
572,Kyshtovka,RU,56.555,76.6271,38.282,90,100,2.74,overcast clouds
573,Matadi,CD,-5.8167,13.45,92.498,53,88,1.24,overcast clouds
574,Faya,SA,18.3851,42.4509,77.108,34,8,5.68,clear sky
575,Imbituba,BR,-28.24,-48.6703,70.862,62,2,2.62,clear sky
576,Puerto Ayora,EC,-0.7393,-90.3518,76.964,87,53,3.74,broken clouds
577,Igrim,RU,63.1906,64.4162,22.082,71,100,4.92,overcast clouds
578,Escanaba,US,45.7453,-87.0646,43.52,89,100,3.6,overcast clouds
579,Derzhavinsk,KZ,51.1,66.3167,56.678,50,99,5.87,overcast clouds
580,Poshekhonye,RU,58.4993,39.1353,48.506,63,4,3.54,clear sky
581,Ugoofaaru,MV,5.6667,73,83.858,71,100,1.18,overcast clouds
582,Utica,US,43.1009,-75.2327,55.346,45,100,0.89,overcast clouds
583,Paamiut,GL,61.994,-49.6678,34.196,78,100,22.04,light snow
584,Mizdah,LY,31.4451,12.9801,95.738,7,95,10.94,overcast clouds
585,Sao Domingos,BR,-13.3983,-46.3183,83.57,46,6,4.4,clear sky
586,Anzio,IT,41.4853,12.6179,69.494,56,100,10.19,light rain
587,Thompson,CA,55.7435,-97.8558,21.362,49,0,0,clear sky
588,Naryan-Mar,RU,67.6713,53.087,25.88,89,100,4.97,overcast clouds
589,Camacha,PT,33.0833,-16.3333,63.824,59,40,6.17,scattered clouds
590,Visnes,NO,59.3556,5.2242,66.578,47,0,5.14,clear sky
591,Tucuma,BR,-0.1833,-50.05,82.094,80,92,1.22,overcast clouds
592,Urambo,TZ,-5.0667,32.05,79.322,59,54,1.46,light rain
593,Dubrovnik,HR,42.6481,18.0922,60.44,55,20,9.26,few clouds
594,Kamenka,RU,51.3223,42.7678,57.578,38,43,2.81,scattered clouds
595,Uzunovo,RU,54.5386,38.6173,48.416,80,95,2.48,overcast clouds
596,Buchanan,LR,5.8808,-10.0467,86.432,65,98,3.49,overcast clouds
597,Pozo Colorado,PY,-23.4923,-58.7972,77.936,61,96,2.87,overcast clouds
598,Yarada,IN,17.65,83.2667,86.324,70,40,3.6,scattered clouds
599,Senaki,GE,42.2704,42.0675,60.89,69,94,5.23,overcast clouds
600,Takaungu,KE,-3.6837,39.8566,84.686,72,100,5.51,overcast clouds
601,Aranyosapati,HU,48.206,22.2592,53.744,62,100,2.23,overcast clouds
602,Bolgatanga,GH,10.7856,-0.8514,90.104,42,100,5.6,overcast clouds
603,Mercedes,AR,-34.6515,-59.4307,67.856,46,0,3.29,clear sky
604,Lodja,CD,-3.4833,23.4333,80.168,75,93,0.58,light rain
605,Mariental,NA,-24.6333,17.9667,80.024,22,11,2.76,few clouds
606,Soderhamn,SE,61.3037,17.0592,59.954,60,46,2.48,scattered clouds
607,Villa Carlos Paz,AR,-31.4241,-64.4978,67.28,27,0,0.89,clear sky
608,Almeirim,BR,-1.5233,-52.5817,78.494,88,94,1.75,overcast clouds
609,Awjilah,LY,29.1081,21.2869,86.738,10,44,5.51,scattered clouds
610,Zambezi,ZM,-13.5432,23.1047,79.07,45,100,1.85,overcast clouds
611,Awbari,LY,26.5921,12.7805,100.508,6,7,6.81,clear sky
612,Mutis,CO,6.2262,-77.4044,80.888,72,65,0.38,broken clouds
613,Nosy Varika,MG,-20.5833,48.5333,78.962,76,97,3.18,overcast clouds
614,Kinkala,CG,-4.3614,14.7644,86.324,61,97,0.9,light rain
615,Trebinje,BA,42.7119,18.3442,57.56,55,20,9.26,few clouds
616,Tukrah,LY,32.5341,20.5791,79.916,26,100,6.42,overcast clouds
617,Filingue,NE,14.3521,3.3168,105.134,9,72,4.05,broken clouds
618,Saint Monans,GB,56.2065,-2.7682,60.566,71,0,6.69,clear sky
619,Groningen,NL,53.25,6.75,64.094,47,100,6.69,overcast clouds
620,Matay,EG,28.419,30.7792,84.776,13,0,8.4,clear sky
621,Podstepki,RU,53.5151,49.1355,45.518,89,100,1.8,overcast clouds
622,Talcahuano,CL,-36.7167,-73.1167,51.476,87,100,4.63,light intensity shower rain
623,Lakeside,US,30.13,-81.7682,74.948,59,75,4.12,broken clouds
624,Yangambi,CD,0.8102,24.4336,83.228,62,100,1.44,overcast clouds
625,Kharp,RU,66.8014,65.8081,9.608,83,8,5.37,clear sky
626,Eucaliptus,BO,-17.5833,-67.5167,54.158,39,5,0.33,clear sky
627,Uvat,RU,59.1433,68.8953,18.356,71,97,5.41,overcast clouds
628,Gusau,NG,12.1628,6.6614,99.644,21,65,0.97,broken clouds
629,Barabinsk,RU,55.3571,78.357,44.132,74,92,3.1,overcast clouds
630,Vozhega,RU,60.4725,40.2213,45.554,60,11,3.1,few clouds
631,Bolintin Deal,RO,44.4592,25.8211,62.78,39,100,5.34,overcast clouds
632,Marsh Harbour,BS,26.5412,-77.0636,72.878,63,44,8.77,scattered clouds
633,Uarini,BR,-2.99,-65.1083,74.732,95,100,0.49,overcast clouds
634,Satipo,PE,-11.2522,-74.6386,79.538,66,71,0.75,broken clouds
635,San Andres,CO,12.5847,-81.7006,84.218,74,100,3.09,overcast clouds
636,Fomboni,KM,-12.28,43.7425,83.39,76,100,7.87,light rain
637,Arica,CL,-18.475,-70.3042,69.35,68,0,2.57,clear sky
638,Honningsvag,NO,70.9821,25.9704,40.748,81,75,5.14,light intensity drizzle
639,Samarkand,UZ,39.6542,66.9597,65.624,63,75,5.14,broken clouds
640,Kushmurun,KZ,52.4503,64.6311,51.386,51,84,9.3,broken clouds
641,Larsnes,NO,62.2028,5.5773,63.194,74,7,5.36,clear sky
642,San Carlos De Bariloche,AR,-41.1456,-71.3082,42.548,87,75,9.77,moderate rain
643,Teya,RU,60.3778,92.6267,30.182,98,99,0.74,overcast clouds
644,Geraldton,AU,-28.7667,114.6,64.814,48,9,4.63,clear sky
645,Paita,PE,-5.0892,-81.1144,70.376,76,70,4.77,broken clouds
646,Kismayo,SO,-0.3582,42.5454,84.038,67,100,4.52,overcast clouds
647,Pangoa,PE,-12.1167,-73,80.15,60,20,0.78,few clouds
648,Kutahya,TR,39.4242,29.9833,61.034,37,25,5.51,scattered clouds
649,Ust-Koksa,RU,50.2696,85.6108,40.568,96,100,2.34,overcast clouds
650,Leshukonskoye,RU,64.8989,45.7622,35.042,65,36,0.81,scattered clouds
651,Kyabe,TD,9.4515,18.9449,100.85,21,37,2.46,scattered clouds
652,San Rafael Abajo,CR,9.831,-84.2901,82.004,48,81,0.51,broken clouds
653,Bay Roberts,CA,47.5999,-53.2648,48.506,58,7,4.92,clear sky
654,Destin,US,30.3935,-86.4958,72.968,71,0,7.6,clear sky
655,Sholapur,IN,17.6833,75.9167,100.922,14,66,3.92,broken clouds
656,Chistogorskiy,RU,53.9835,87.3843,40.28,97,100,2.46,moderate rain
657,Surt,LY,31.2089,16.5887,87.854,18,58,9.31,broken clouds
658,Arona,ES,28.0996,-16.681,63.122,52,75,8.75,broken clouds
659,Sidi Ali,DZ,36.0998,0.4206,58.964,60,1,9.48,clear sky
660,Benjamin Constant,BR,-4.3831,-70.0311,78.926,83,40,2.06,scattered clouds
661,Turuvekere,IN,13.1642,76.6667,89.24,23,75,3.67,broken clouds
662,Leua,SK,48.2156,18.6071,65.498,44,14,1.23,few clouds
663,Puerto Baquerizo Moreno,EC,-0.9,-89.6,74.39,83,40,5.14,scattered clouds
664,Ostersund,SE,63.1792,14.6357,61.25,36,0,1.54,clear sky
665,Neringa,LT,55.3719,21.0647,53.312,62,4,5.16,clear sky
666,Sarkand,KZ,45.41,79.9186,55.544,34,0,2.68,clear sky
667,Hilton Head Island,US,32.2163,-80.7526,71.978,76,100,4.12,overcast clouds
668,Aranos,NA,-24.1333,19.1167,76.964,26,5,3.48,clear sky
669,Rio Gallegos,AR,-51.6226,-69.2181,42.854,75,0,5.14,clear sky
670,Nara,JP,34.6851,135.8049,61.502,87,97,1.5,light rain
671,Lethem,GY,3.3803,-59.7968,85.028,54,100,1.2,overcast clouds
672,Nyuksenitsa,RU,60.4128,44.2397,40.892,78,12,2.12,few clouds
673,Havre-Saint-Pierre,CA,50.2334,-63.5986,35.96,55,0,6.69,clear sky
674,Sokoni,TZ,-6.4333,39.55,81.572,77,100,4.84,overcast clouds
675,Roros,NO,62.5747,11.3842,57.038,100,0,5.14,clear sky
676,Vytegra,RU,61.0064,36.4481,45.356,77,8,2.22,clear sky
677,Stupino,RU,54.9008,38.0708,43.034,95,100,2.69,overcast clouds
678,Englehart,CA,47.8169,-79.8664,35.618,100,100,7.2,light snow
679,Terme,TR,41.2092,36.9739,51.728,80,77,2.14,broken clouds
680,Sosnogorsk,RU,63.6023,53.8817,27.968,69,97,2.88,overcast clouds
681,Aix-En-Provence,FR,43.5283,5.4497,64.04,70,100,1.97,light rain
682,Teonthar,IN,24.9833,81.65,97.358,14,31,1.99,scattered clouds
